T=0.1, Entropy = 107.8802249430098, Damping=0
T=0.2, Entropy = 55.163014398370244, Damping=0
T=0.30000000000000004, Entropy = 51.743720786304195, Damping=0
T=0.4, Entropy = 39.031889210520276, Damping=0
T=0.5, Entropy = 31.70882060048677, Damping=0
T=0.6, Entropy = 27.205778917062794, Damping=0
T=0.7000000000000001, Entropy = 24.40846539385585, Damping=0
T=0.8, Entropy = 22.751741874287422, Damping=0
T=0.9, Entropy = 21.85301573547241, Damping=0
T=1.0, Entropy = 21.273986819522133, Damping=0
T=1.1, Entropy = 20.84358387317216, Damping=0
T=1.2000000000000002, Entropy = 20.51239008025329, Damping=0
T=1.3000000000000003, Entropy = 20.251993719560044, Damping=0
T=1.4000000000000001, Entropy = 20.043675723759193, Damping=0
T=1.5000000000000002, Entropy = 19.874530078716404, Damping=0
T=1.6, Entropy = 19.735400099472205, Damping=0
T=1.7000000000000002, Entropy = 19.619641505489717, Damping=0
T=1.8000000000000003, Entropy = 19.52234033024477, Damping=0
T=1.9000000000000001, Entropy = 19.43980118927886, Damping=0
T=2.0, Entropy = 19.369203528176953, Damping=0
T=2.1, Entropy = 19.308365582444484, Damping=0
T=2.2, Entropy = 19.255579170014634, Damping=0
T=2.3000000000000003, Entropy = 19.20949207575817, Damping=0
T=2.4000000000000004, Entropy = 19.169023022655452, Damping=0
T=2.5000000000000004, Entropy = 19.133299336350703, Damping=0
T=2.6, Entropy = 19.101610657959952, Damping=0
T=2.7, Entropy = 19.073374166334048, Damping=0
T=2.8000000000000003, Entropy = 19.048108161965228, Damping=0
T=2.9000000000000004, Entropy = 19.02541179860289, Damping=0
T=3.0000000000000004, Entropy = 19.00494938517393, Damping=0
T=3.1, Entropy = 18.98643812054649, Damping=0
T=3.2, Entropy = 18.969638431696985, Damping=0
T=3.3000000000000003, Entropy = 18.954346304103517, Damping=0
T=3.4000000000000004, Entropy = 18.94038714959445, Damping=0
T=3.5000000000000004, Entropy = 18.927610870144694, Damping=0
T=3.6, Entropy = 18.91588785894317, Damping=0
T=3.7, Entropy = 18.905105741198945, Damping=0
T=3.8000000000000003, Entropy = 18.89516670268266, Damping=0
T=3.9000000000000004, Entropy = 18.885985288183353, Damping=0
T=4.0, Entropy = 18.877486577928615, Damping=0
T=4.1, Entropy = 18.869604669734134, Damping=0
T=4.2, Entropy = 18.862281409788274, Damping=0
T=4.3, Entropy = 18.855465326676438, Damping=0
T=4.3999999999999995, Entropy = 18.849110732349775, Damping=0
T=4.5, Entropy = 18.84317696086267, Damping=0
T=4.6, Entropy = 18.83762772130996, Damping=0
T=4.7, Entropy = 18.832430545824412, Damping=0
T=4.8, Entropy = 18.8275563170293, Damping=0
T=4.9, Entropy = 18.822978862156962, Damping=0
