T=2.0, Entropy = 11.147964522285694, Converged=True, damping=0.004
T=2.5, Entropy = 10.358384106755041, Converged=True, damping=0.004
T=3.0, Entropy = 9.900531255967351, Converged=True, damping=0.004
T=3.5, Entropy = 9.604975277083827, Converged=True, damping=0.004
T=4.0, Entropy = 9.39711517284768, Converged=True, damping=0.006
T=4.5, Entropy = 9.247523358023356, Converged=True, damping=0.006
T=5.0, Entropy = 9.128774620421025, Converged=True, damping=0.008
T=5.5, Entropy = 9.04038200405076, Converged=True, damping=0.008
T=6.0, Entropy = 8.969930147736095, Converged=True, damping=0.008
T=6.5, Entropy = 8.904185037951878, Converged=True, damping=0.01
T=7.0, Entropy = 8.85689762225849, Converged=True, damping=0.01
T=7.5, Entropy = 8.817412167388229, Converged=True, damping=0.01
T=8.0, Entropy = 8.784079580718556, Converged=True, damping=0.01
T=8.5, Entropy = 8.755674531947411, Converged=True, damping=0.01
T=9.0, Entropy = 8.731268533557568, Converged=True, damping=0.01
T=9.5, Entropy = 8.697906203625697, Converged=True, damping=0.012
T=10.0, Entropy = 8.679403795709652, Converged=True, damping=0.012
T=10.5, Entropy = 8.663189052451175, Converged=True, damping=0.012
T=11.0, Entropy = 8.648905138840233, Converged=True, damping=0.012
T=11.5, Entropy = 8.636262848424964, Converged=True, damping=0.012
T=12.0, Entropy = 8.625025565030779, Converged=True, damping=0.012
T=12.5, Entropy = 8.614998042897277, Converged=True, damping=0.012
T=13.0, Entropy = 8.606017916816791, Converged=True, damping=0.012
T=13.5, Entropy = 8.597949209461259, Converged=True, damping=0.012
T=14.0, Entropy = 8.590677298323838, Converged=True, damping=0.012
T=14.5, Entropy = 8.584104988090317, Converged=True, damping=0.012
T=15.0, Entropy = 8.578149405104954, Converged=True, damping=0.012
T=15.5, Entropy = 8.572739527723193, Converged=True, damping=0.012
T=16.0, Entropy = 8.56781420789182, Converged=True, damping=0.012
T=16.5, Entropy = 8.56332056576644, Converged=True, damping=0.012
T=17.0, Entropy = 8.559212691138676, Converged=True, damping=0.012
T=17.5, Entropy = 8.555450573410386, Converged=True, damping=0.012
T=18.0, Entropy = 8.551999224104126, Converged=True, damping=0.012
T=18.5, Entropy = 8.548827948698325, Converged=True, damping=0.012
T=19.0, Entropy = 8.529054982647894, Converged=True, damping=0.014
T=19.5, Entropy = 8.526324748303265, Converged=True, damping=0.014
