T=5.0, Entropy = 905.7087362837658, Converged=True, damping=0.004
T=5.5, Entropy = 881.7512655823984, Converged=True, damping=0.004
T=6.0, Entropy = 863.2832799339711, Converged=True, damping=0.004
T=6.5, Entropy = 848.6905401993064, Converged=True, damping=0.004
T=7.0, Entropy = 836.9476739746151, Converged=True, damping=0.004
T=7.5, Entropy = 827.370746790435, Converged=True, damping=0.004
T=8.0, Entropy = 819.4853256012553, Converged=True, damping=0.004
T=8.5, Entropy = 812.9503738206947, Converged=True, damping=0.004
T=9.0, Entropy = 807.5133376912963, Converged=True, damping=0.004
T=9.5, Entropy = 802.9827594137134, Converged=True, damping=0.004
T=10.0, Entropy = 799.2099286110249, Converged=True, damping=0.004
T=10.5, Entropy = 796.0775728641416, Converged=True, damping=0.004
T=11.0, Entropy = 793.4912671773706, Converged=True, damping=0.004
T=11.5, Entropy = 791.3737651749988, Converged=True, damping=0.004
T=12.0, Entropy = 789.6616149186633, Converged=True, damping=0.004
T=12.5, Entropy = 788.3017838583095, Converged=True, damping=0.004
T=13.0, Entropy = 787.2495776685311, Converged=True, damping=0.004
T=13.5, Entropy = 786.4670445732078, Converged=True, damping=0.004
T=14.0, Entropy = 785.9215751671621, Converged=True, damping=0.004
T=14.5, Entropy = 785.5854963690439, Converged=True, damping=0.004
T=15.0, Entropy = 785.434458652013, Converged=True, damping=0.004
T=15.5, Entropy = 785.447390938231, Converged=True, damping=0.004
T=16.0, Entropy = 785.6058697854788, Converged=True, damping=0.004
T=16.5, Entropy = 785.8938699203416, Converged=True, damping=0.004
T=17.0, Entropy = 786.2966890091991, Converged=True, damping=0.004
T=17.5, Entropy = 786.8023479436041, Converged=True, damping=0.004
T=18.0, Entropy = 787.399054488498, Converged=True, damping=0.004
T=18.5, Entropy = 788.0775075931193, Converged=True, damping=0.004
T=19.0, Entropy = 788.828230244089, Converged=True, damping=0.004
T=19.5, Entropy = 789.6439421350788, Converged=True, damping=0.004
T=20.0, Entropy = 790.516942282165, Converged=True, damping=0.004
T=20.5, Entropy = 791.441506988404, Converged=True, damping=0.004
