T=1.0, Entropy = 298.9241863183416, Converged=True, Max dm = 9.729633610067179e-06, damping=0.4, BP density N/V=0.6182878938450512, chemical potential=0
T=1.1, Entropy = 285.547998327298, Converged=True, Max dm = 9.247114221011543e-06, damping=0.4, BP density N/V=0.5954856835097259, chemical potential=0
T=1.2000000000000002, Entropy = 275.5271909938419, Converged=True, Max dm = 9.826492901321426e-06, damping=0.4, BP density N/V=0.5776342495661193, chemical potential=0
T=1.3000000000000003, Entropy = 267.83224298194654, Converged=True, Max dm = 9.770588848934114e-06, damping=0.4, BP density N/V=0.5635128998207879, chemical potential=0
T=1.4000000000000004, Entropy = 261.8049715311878, Converged=True, Max dm = 9.982741700886866e-06, damping=0.4, BP density N/V=0.5522369991567357, chemical potential=0
T=1.5000000000000004, Entropy = 257.00771066915064, Converged=True, Max dm = 9.482847063979616e-06, damping=0.4, BP density N/V=0.5431601531119453, chemical potential=0
T=1.6000000000000005, Entropy = 253.13941229080936, Converged=True, Max dm = 8.982866643081344e-06, damping=0.4, BP density N/V=0.5358043125995677, chemical potential=0
T=1.7000000000000006, Entropy = 249.9868830156332, Converged=True, Max dm = 7.5299826656216595e-06, damping=0.4, BP density N/V=0.5298111572892268, chemical potential=0
T=1.8000000000000007, Entropy = 247.39530671061414, Converged=True, Max dm = 9.099140081125778e-06, damping=0.4, BP density N/V=0.5249084666926983, chemical potential=0
T=1.9000000000000008, Entropy = 245.2497893264728, Converged=True, Max dm = 8.432308184036508e-06, damping=0.4, BP density N/V=0.5208867459637097, chemical potential=0
T=2.000000000000001, Entropy = 243.4634377363722, Converged=True, Max dm = 6.578624540676259e-06, damping=0.4, BP density N/V=0.5175828183226924, chemical potential=0
T=2.100000000000001, Entropy = 241.96944156851106, Converged=True, Max dm = 9.846723292239457e-06, damping=0.4, BP density N/V=0.5148681658938002, chemical potential=0
T=2.200000000000001, Entropy = 240.71568142380903, Converged=True, Max dm = 8.662558918792751e-06, damping=0.4, BP density N/V=0.5126405357794409, chemical potential=0
