T=0.5, Entropy = 124.4599297590916, Converged=True, Max dm = 7.724261917585462e-09, damping=0.4, BP density N/V=0.6247549305168667, chemical potential=0
T=0.6, Entropy = 105.31240920703513, Converged=True, Max dm = 5.870461686208195e-09, damping=0.4, BP density N/V=0.6098104386183683, chemical potential=0
T=0.7, Entropy = 92.3589699188921, Converged=True, Max dm = 6.283046777300072e-09, damping=0.4, BP density N/V=0.5908785269033243, chemical potential=0
T=0.7999999999999999, Entropy = 83.26368812003187, Converged=True, Max dm = 7.106489757768841e-09, damping=0.4, BP density N/V=0.5698458025662405, chemical potential=0
T=0.8999999999999999, Entropy = 76.68209342968397, Converged=True, Max dm = 8.184432409574782e-09, damping=0.4, BP density N/V=0.5485230383898235, chemical potential=0
T=0.9999999999999999, Entropy = 71.78988153379294, Converged=True, Max dm = 7.95674562348303e-09, damping=0.4, BP density N/V=0.5282201789729077, chemical potential=0
T=1.0999999999999999, Entropy = 68.06223977725563, Converged=True, Max dm = 9.3174723214684e-09, damping=0.4, BP density N/V=0.5096597475442013, chemical potential=0
T=1.1999999999999997, Entropy = 65.15643995813475, Converged=True, Max dm = 8.95874605055802e-09, damping=0.4, BP density N/V=0.4931028057700951, chemical potential=0
T=1.2999999999999998, Entropy = 62.84388624739539, Converged=True, Max dm = 9.926036215190948e-09, damping=0.4, BP density N/V=0.47852684870828344, chemical potential=0
T=1.4, Entropy = 60.96897484990998, Converged=True, Max dm = 9.552189372818987e-09, damping=0.4, BP density N/V=0.46576855090298197, chemical potential=0
T=1.4999999999999998, Entropy = 59.423604891281634, Converged=True, Max dm = 8.20240092513913e-09, damping=0.4, BP density N/V=0.45461316116611483, chemical potential=0
T=1.5999999999999996, Entropy = 58.13114274714075, Converged=True, Max dm = 8.691959707540775e-09, damping=0.4, BP density N/V=0.44484203893849383, chemical potential=0
T=1.6999999999999997, Entropy = 57.03618740411894, Converged=True, Max dm = 7.187730632907119e-09, damping=0.4, BP density N/V=0.43625426590140665, chemical potential=0
T=1.7999999999999998, Entropy = 56.097935726628855, Converged=True, Max dm = 9.872611284045263e-09, damping=0.4, BP density N/V=0.4286742124379316, chemical potential=0
T=1.8999999999999997, Entropy = 55.28580859407938, Converged=True, Max dm = 7.474222851744372e-09, damping=0.4, BP density N/V=0.4219522829075468, chemical potential=0
T=1.9999999999999996, Entropy = 54.5765167882132, Converged=True, Max dm = 9.440398462956523e-09, damping=0.4, BP density N/V=0.4159627065403383, chemical potential=0
T=2.0999999999999996, Entropy = 53.95205798394993, Converged=True, Max dm = 5.879202957803642e-09, damping=0.4, BP density N/V=0.4106003561025262, chemical potential=0
T=2.1999999999999997, Entropy = 53.398325782774755, Converged=True, Max dm = 5.775545319774977e-09, damping=0.4, BP density N/V=0.4057774948191312, chemical potential=0
T=2.3, Entropy = 52.90412776614215, Converged=True, Max dm = 6.268977503776085e-09, damping=0.4, BP density N/V=0.4014208064884477, chemical potential=0
T=2.3999999999999995, Entropy = 52.46048139146279, Converged=True, Max dm = 5.78244480076151e-09, damping=0.4, BP density N/V=0.39746886784423485, chemical potential=0
T=2.4999999999999996, Entropy = 52.06010163543817, Converged=True, Max dm = 5.5612452420916725e-09, damping=0.4, BP density N/V=0.3938700222896845, chemical potential=0
T=2.5999999999999996, Entropy = 51.69702298990685, Converged=True, Max dm = 6.5998195242222835e-09, damping=0.4, BP density N/V=0.39058064455333813, chemical potential=0
T=2.6999999999999993, Entropy = 51.36631696101121, Converged=True, Max dm = 5.942358660693259e-09, damping=0.4, BP density N/V=0.3875637293519783, chemical potential=0
T=2.7999999999999994, Entropy = 51.06387838643278, Converged=True, Max dm = 7.469280360883346e-09, damping=0.4, BP density N/V=0.38478773651210224, chemical potential=0
T=2.8999999999999995, Entropy = 50.786261981484444, Converged=True, Max dm = 6.2100520281660465e-09, damping=0.4, BP density N/V=0.3822256606182425, chemical potential=0
T=2.9999999999999996, Entropy = 50.53055599049858, Converged=True, Max dm = 8.712864152382593e-09, damping=0.4, BP density N/V=0.37985427561959667, chemical potential=0
T=3.0999999999999996, Entropy = 50.29428356059261, Converged=True, Max dm = 6.770048799342732e-09, damping=0.4, BP density N/V=0.3776535147902253, chemical potential=0
T=3.1999999999999993, Entropy = 50.07532504862104, Converged=True, Max dm = 6.70810745839745e-09, damping=0.4, BP density N/V=0.3756059662241521, chemical potential=0
T=3.2999999999999994, Entropy = 49.871856293083795, Converged=True, Max dm = 5.26921933863278e-09, damping=0.4, BP density N/V=0.3736964616509722, chemical potential=0
T=3.3999999999999995, Entropy = 49.682299176392405, Converged=True, Max dm = 8.593748490604014e-09, damping=0.4, BP density N/V=0.37191173023449686, chemical potential=0
T=3.499999999999999, Entropy = 49.50528173225093, Converged=True, Max dm = 7.279122249403969e-09, damping=0.4, BP density N/V=0.3702401214872868, chemical potential=0
T=3.599999999999999, Entropy = 49.339605727691556, Converged=True, Max dm = 9.174894510799447e-09, damping=0.4, BP density N/V=0.3686713655034207, chemical potential=0
T=3.6999999999999993, Entropy = 49.18422014419794, Converged=True, Max dm = 6.382643358282536e-09, damping=0.4, BP density N/V=0.3671963839292591, chemical potential=0
T=3.7999999999999994, Entropy = 49.038199348776686, Converged=True, Max dm = 8.401420226178402e-09, damping=0.4, BP density N/V=0.3658071178272904, chemical potential=0
T=3.8999999999999995, Entropy = 48.900725019611635, Converged=True, Max dm = 5.79021608437813e-09, damping=0.4, BP density N/V=0.3644963954528827, chemical potential=0
T=3.999999999999999, Entropy = 48.77107109723375, Converged=True, Max dm = 8.099317994059163e-09, damping=0.4, BP density N/V=0.3632578137420446, chemical potential=0
T=4.1, Entropy = 48.64859118885819, Converged=True, Max dm = 5.827308968697764e-09, damping=0.4, BP density N/V=0.36208563883590783, chemical potential=0
T=4.199999999999999, Entropy = 48.532707973516565, Converged=True, Max dm = 5.1690610125554315e-09, damping=0.4, BP density N/V=0.36097472275550707, chemical potential=0
T=4.299999999999999, Entropy = 48.42290424813449, Converged=True, Max dm = 7.53017043164661e-09, damping=0.4, BP density N/V=0.35992042955638853, chemical potential=0
T=4.399999999999999, Entropy = 48.318715326544435, Converged=True, Max dm = 9.978482873318484e-09, damping=0.4, BP density N/V=0.3589185776034959, chemical potential=0
T=4.499999999999999, Entropy = 48.21972255958634, Converged=True, Max dm = 5.671855152211691e-09, damping=0.4, BP density N/V=0.3579653800310355, chemical potential=0
T=4.599999999999999, Entropy = 48.12554778861944, Converged=True, Max dm = 5.190133822718934e-09, damping=0.4, BP density N/V=0.357057406021018, chemical potential=0
T=4.699999999999999, Entropy = 48.035848579727215, Converged=True, Max dm = 6.111603834124679e-09, damping=0.4, BP density N/V=0.35619153623458266, chemical potential=0
T=4.799999999999999, Entropy = 47.95031411371735, Converged=True, Max dm = 6.199068480761127e-09, damping=0.4, BP density N/V=0.3553649284631321, chemical potential=0
T=4.899999999999999, Entropy = 47.86866162928122, Converged=True, Max dm = 8.267274753670506e-09, damping=0.4, BP density N/V=0.35457499002231235, chemical potential=0
T=4.999999999999999, Entropy = 47.790633334582154, Converged=True, Max dm = 6.734213964243452e-09, damping=0.4, BP density N/V=0.3538193503539102, chemical potential=0
